Crime_Type,Charges_Filed,Time_Served_Months,Prior_Criminal_History,Risk_of_Flight,Influence_on_Trial,Bail_Decision,Socio_Economic_Status
Violent,"['Economic Offenses Act', 'IPC 379']",24,1,0.7422010091211325,0.4802367134710267,Granted,Low
Cyber Crime,['IPC 302'],28,0,0.5097355100039371,0.6237422454995412,Rejected,Middle
Non-violent,"['Economic Offenses Act', 'IPC 379', 'Economic Offenses Act']",36,0,0.4224457900308791,0.8301829666176939,Rejected,High
Economic,['IPC 420'],16,0,0.39808717823623085,0.36046302914925554,Rejected,Low
Violent,"['Narcotics Act', 'IPC 307']",40,1,0.026446902597667465,0.4304219080879669,Rejected,Low
Drug-related,"['IPC 307', 'IPC 302', 'IPC 302']",16,0,0.33555720169665715,0.40951848027871396,Rejected,High
Drug-related,"['Narcotics Act', 'IPC 420', 'Economic Offenses Act']",17,1,0.9760201575244942,0.37473102253575985,Granted,High
Cyber Crime,['Narcotics Act'],15,1,0.8735555762270888,0.9255293216468949,Granted,Low
Non-violent,"['Cyber Laws', 'Narcotics Act', 'Cyber Laws']",16,1,0.3293780670342177,0.8289298911930121,Granted,High
Violent,['IPC 302'],15,0,0.5877954050663722,0.1089999898629761,Rejected,Low
Non-violent,['IPC 302'],34,1,0.847296745535494,0.10812335247709604,Granted,Middle
Violent,"['Cyber Laws', 'Narcotics Act']",11,1,0.44127433675006866,0.4278695148529912,Rejected,High
Cyber Crime,['IPC 307'],1,1,0.01795786375015096,0.09865737673280905,Granted,Low
Cyber Crime,"['Economic Offenses Act', 'Cyber Laws', 'Narcotics Act']",15,0,0.07451046181864007,0.6190930952711197,Rejected,High
Drug-related,['IPC 420'],26,1,0.5103927213487066,0.1436916072617339,Rejected,High
Non-violent,"['IPC 379', 'Cyber Laws', 'Economic Offenses Act']",4,1,0.9694393756758783,0.5223732639668011,Granted,Low
Drug-related,"['IPC 379', 'Economic Offenses Act']",43,1,0.6932095422188678,0.007219947003717753,Rejected,Middle
Non-violent,"['IPC 302', 'Narcotics Act', 'Narcotics Act']",5,1,0.07091619143856953,0.3165963484126467,Granted,Low
Drug-related,"['IPC 307', 'IPC 307', 'Cyber Laws']",35,0,0.18936087579186278,0.6771907236726554,Granted,High
Economic,"['Narcotics Act', 'IPC 302']",13,0,0.77132314321685,0.48403894022784844,Granted,Low
Economic,"['IPC 379', 'Cyber Laws', 'IPC 302']",10,1,0.8414397599562448,0.9782694859989881,Rejected,High
Economic,"['IPC 379', 'Economic Offenses Act']",11,1,0.6176945861885909,0.8741037960662108,Rejected,Low
Economic,"['IPC 420', 'Economic Offenses Act']",18,1,0.6444231696298166,0.3590707790431512,Rejected,Middle
Violent,"['Narcotics Act', 'Cyber Laws']",34,1,0.028337450383384644,0.0454865414722746,Rejected,Middle
Economic,['IPC 302'],39,0,0.8285302595815085,0.8456263001150188,Granted,Middle
Cyber Crime,"['Economic Offenses Act', 'Economic Offenses Act', 'IPC 307']",41,0,0.7882752081708296,0.9112343103146714,Rejected,Middle
Cyber Crime,"['IPC 379', 'IPC 307']",42,0,0.25903514410334716,0.8206273934190368,Granted,Low
Violent,"['Cyber Laws', 'IPC 302', 'IPC 302']",23,0,0.708676719965507,0.12794994091976486,Granted,Middle
Economic,"['IPC 307', 'Cyber Laws', 'IPC 302']",7,1,0.2148546064249981,0.9979151344122877,Rejected,Low
Economic,['IPC 420'],39,1,0.04033016105151299,0.25858422155277383,Rejected,High
Economic,"['IPC 302', 'IPC 379', 'Narcotics Act']",3,0,0.20113654259037728,0.7242049128083701,Granted,High
Drug-related,['Cyber Laws'],12,0,0.1786288767542995,0.9080348763357216,Rejected,High
Non-violent,['IPC 302'],7,1,0.33774799673484723,0.23568711433070944,Granted,Middle
Drug-related,"['IPC 302', 'IPC 379', 'IPC 420']",26,1,0.4184494971754581,0.9082585546770661,Rejected,Middle
Non-violent,['IPC 302'],33,1,0.5085388914977079,0.30948157919486696,Rejected,Middle
Economic,"['IPC 307', 'Economic Offenses Act', 'Economic Offenses Act']",37,1,0.47675387550832815,0.9764132223840561,Granted,High
Economic,"['Cyber Laws', 'IPC 302', 'Economic Offenses Act']",15,1,0.27067460596528936,0.2812600203804746,Granted,High
Drug-related,"['IPC 307', 'Economic Offenses Act', 'Narcotics Act']",2,0,0.029170668574074465,0.9534358247578352,Granted,High
Drug-related,"['IPC 302', 'IPC 302']",41,0,0.6051016222371507,0.053544650892674905,Rejected,High
Non-violent,"['IPC 379', 'IPC 302']",7,1,0.3957448298473544,0.709272011669813,Rejected,Low
Cyber Crime,['IPC 302'],32,1,0.2986721573875497,0.5321111338370037,Rejected,Low
Non-violent,['Cyber Laws'],4,0,0.8669410428305123,0.47787707712273064,Granted,Middle
Drug-related,"['IPC 420', 'IPC 420']",20,1,0.7467433077981598,0.22349431425584,Granted,Middle
Drug-related,['IPC 379'],36,0,0.8577655483724422,0.705595789776492,Rejected,High
Violent,['Economic Offenses Act'],32,0,0.494982794712461,0.1908094914463071,Granted,Low
Drug-related,['IPC 420'],28,0,0.13093125212677748,0.5528417959847682,Rejected,Low
Violent,"['Narcotics Act', 'Economic Offenses Act', 'IPC 302']",13,0,0.6962214361212724,0.2532453630402508,Granted,Middle
Cyber Crime,['IPC 379'],1,1,0.20607377993717524,0.9556213797813561,Rejected,Low
Non-violent,"['Economic Offenses Act', 'IPC 420']",35,1,0.4412296690917168,0.028631193835652824,Rejected,Middle
Non-violent,"['IPC 302', 'IPC 379']",30,0,0.0650007889488885,0.19972828011123656,Rejected,High
Violent,"['IPC 420', 'IPC 379', 'Cyber Laws']",36,1,0.8253084024229824,0.24231060638744772,Granted,High
Non-violent,"['IPC 302', 'Cyber Laws']",25,1,0.12594064104750058,0.4140678257678164,Granted,Middle
Drug-related,"['Narcotics Act', 'Economic Offenses Act']",16,1,0.9030975070493097,0.23273024187005353,Rejected,High
Economic,"['Narcotics Act', 'IPC 379', 'Cyber Laws']",19,1,0.8642306022615571,0.49134909026878526,Rejected,High
Violent,['IPC 302'],1,0,0.46458276443924607,0.872465523258539,Rejected,Low
Non-violent,['IPC 379'],5,1,0.7443682043039906,0.7120634214091708,Rejected,Low
Violent,['IPC 302'],22,0,0.6194450738181533,0.579961980535111,Rejected,Low
Violent,['IPC 379'],24,0,0.8030756423377449,0.08900317798267965,Rejected,Low
Economic,"['Narcotics Act', 'Cyber Laws']",43,1,0.43180510078591205,0.6939921083892756,Granted,Low
Drug-related,"['IPC 379', 'IPC 420', 'IPC 379']",45,0,0.78580848424435,0.16641428431093985,Granted,Middle
Violent,"['IPC 307', 'IPC 302', 'IPC 420']",37,1,0.46245681706514796,0.786367385961698,Granted,Middle
Non-violent,"['IPC 420', 'IPC 420', 'Economic Offenses Act']",36,1,0.9409657878427938,0.2500567585101532,Granted,Low
Cyber Crime,"['Cyber Laws', 'IPC 379']",36,0,0.4863721008251476,0.4170487283209009,Rejected,High
Violent,['Narcotics Act'],4,1,0.46261927193372954,0.3504702023179279,Rejected,High
Violent,"['Cyber Laws', 'Economic Offenses Act', 'IPC 379']",36,0,0.7850718615635127,0.8588139146748568,Rejected,Middle
Economic,"['Economic Offenses Act', 'IPC 379']",18,0,0.821577691760838,0.12654445871340814,Granted,Middle
Drug-related,"['IPC 307', 'IPC 420', 'IPC 420']",16,1,0.5544891143211708,0.5656448823847886,Granted,Middle
Cyber Crime,['IPC 302'],41,1,0.1797978134950754,0.14206160944306223,Rejected,High
Non-violent,"['Narcotics Act', 'IPC 379']",18,1,0.4677582309575795,0.7047958361321867,Granted,Middle
Cyber Crime,['IPC 379'],22,0,0.9680725029096784,0.9050781277944812,Granted,High
Non-violent,['Cyber Laws'],2,1,0.7529861930391851,0.4346076538672534,Rejected,Middle
Drug-related,['Narcotics Act'],21,0,0.8111626038791322,0.4880922602649759,Rejected,High
Non-violent,['IPC 420'],36,0,0.03282549881924013,0.9274228364827622,Rejected,Middle
Economic,"['Narcotics Act', 'Cyber Laws']",44,1,0.4678594626341599,0.5209913886493571,Granted,Middle
Economic,"['IPC 302', 'Cyber Laws', 'IPC 307']",39,1,0.6466211336575554,0.48759843804956093,Rejected,High
Economic,['IPC 379'],47,1,0.8300326836280747,0.5783291027043042,Rejected,Middle
Economic,"['Narcotics Act', 'IPC 379']",39,0,0.04927365358277147,0.6892297363629519,Rejected,Low
Cyber Crime,"['Cyber Laws', 'Economic Offenses Act']",29,1,0.8524388856418731,0.10688337508703138,Granted,High
Drug-related,"['IPC 420', 'IPC 302', 'Narcotics Act']",26,0,0.5484009367419117,0.821110527741516,Granted,Middle
Non-violent,"['Economic Offenses Act', 'Economic Offenses Act']",21,1,0.19731397057605993,0.43550502745325925,Rejected,High
Non-violent,"['Cyber Laws', 'Economic Offenses Act', 'IPC 379']",17,1,0.3172552164497,0.07234850989748554,Rejected,Middle
Economic,"['Narcotics Act', 'IPC 420']",16,0,0.28192955175156076,0.7861826691982131,Granted,Low
Economic,['IPC 307'],31,0,0.5308590342884758,0.3769499716862721,Granted,Middle
Violent,"['IPC 307', 'IPC 302', 'IPC 302']",9,1,0.05168567991113182,0.10036749509505394,Rejected,Middle
Drug-related,"['Cyber Laws', 'Narcotics Act']",31,1,0.15853615849992353,0.6337790395432505,Granted,Low
Cyber Crime,"['IPC 302', 'IPC 307']",14,1,0.8126930433757824,0.8801313534336417,Rejected,High
Non-violent,"['IPC 307', 'Narcotics Act']",37,1,0.13260399074681106,0.8877535094139863,Rejected,Middle
Violent,"['IPC 302', 'Narcotics Act']",2,1,0.23339626945812697,0.9576634748089732,Granted,Middle
Violent,"['IPC 307', 'IPC 420']",46,0,0.4533706056041573,0.867705459766688,Rejected,Low
Non-violent,['IPC 302'],14,0,0.5171208881133305,0.002140919345475223,Rejected,High
Cyber Crime,"['IPC 302', 'IPC 420', 'Economic Offenses Act']",33,0,0.7636104796141586,0.38024116641339023,Granted,High
Violent,"['IPC 379', 'IPC 307', 'IPC 307']",35,0,0.4473324266661878,0.818542579905503,Rejected,Low
Violent,['IPC 379'],39,1,0.7898646210355388,0.3662530059984742,Granted,Low
Drug-related,"['IPC 420', 'IPC 307']",47,0,0.6183463070454575,0.6015485063797061,Rejected,Middle
Cyber Crime,"['Cyber Laws', 'IPC 307']",20,0,0.11309973942382245,0.606316947374532,Rejected,Low
Violent,"['Economic Offenses Act', 'Economic Offenses Act', 'IPC 379']",2,0,0.15633143839283858,0.36502530403882305,Granted,Low
Cyber Crime,['Economic Offenses Act'],41,1,0.4370337254497708,0.9044739272812876,Granted,Low
Non-violent,"['IPC 420', 'IPC 379']",19,0,0.3968893930890396,0.5032283453861176,Granted,High
Economic,['Cyber Laws'],37,1,0.7435442696372946,0.4647842059375008,Granted,Low
Violent,"['IPC 420', 'IPC 379', 'Economic Offenses Act']",18,0,0.5807371397973519,0.9975137456618959,Granted,Middle
Drug-related,"['Cyber Laws', 'Narcotics Act']",16,1,0.3881330810022493,0.49350036407261666,Granted,Middle
Non-violent,"['Cyber Laws', 'IPC 379']",4,0,0.17076028345038563,0.17839825192858105,Rejected,Middle
Cyber Crime,"['Economic Offenses Act', 'IPC 379']",12,1,0.22683710232549514,0.513069422863438,Granted,Low
Non-violent,"['IPC 302', 'IPC 302']",29,0,0.575501018469059,0.81401673551993,Rejected,High
Violent,"['IPC 302', 'IPC 379']",7,1,0.42343880489979246,0.7768603268982814,Granted,Low
Cyber Crime,"['IPC 420', 'IPC 307', 'Narcotics Act']",14,1,0.5149275088606721,0.788581765108471,Rejected,Low
Economic,['IPC 379'],12,0,0.17067743530223367,0.7080237839979118,Rejected,Middle
Non-violent,"['IPC 302', 'IPC 307']",35,1,0.6629062523445658,0.2542178290666882,Granted,Low
Violent,['Economic Offenses Act'],5,1,0.852538740855967,0.8620840858402314,Rejected,High
Drug-related,"['Cyber Laws', 'IPC 379', 'Narcotics Act']",17,0,0.2579395067869006,0.8934434653762651,Rejected,Middle
Cyber Crime,"['Cyber Laws', 'IPC 420', 'IPC 307']",42,0,0.4915142258318266,0.19415269661854906,Rejected,High
Non-violent,"['IPC 302', 'Narcotics Act']",32,1,0.9755273290209018,0.13045563655139392,Granted,High
Non-violent,['IPC 302'],10,0,0.33324174055072764,0.975604968589112,Granted,High
Economic,['IPC 420'],43,0,0.5950463449237612,0.8683239636503679,Rejected,Low
Economic,"['IPC 302', 'IPC 302', 'IPC 420']",17,0,0.09019570020024437,0.8932361472099467,Granted,Low
Drug-related,"['IPC 302', 'IPC 307', 'IPC 420']",5,1,0.6060150024794432,0.8863763846243952,Granted,Low
Drug-related,['Narcotics Act'],45,1,0.08963177330461791,0.5416868240337284,Rejected,Low
Violent,"['IPC 307', 'Cyber Laws']",42,1,0.959235435323822,0.6464017366657997,Rejected,Middle
Violent,"['IPC 302', 'IPC 307']",9,1,0.7156626520723114,0.5453628521336417,Granted,Low
Drug-related,"['IPC 379', 'Cyber Laws']",33,1,0.7881597881357064,0.05120634919032907,Granted,Middle
Drug-related,"['IPC 379', 'IPC 420']",36,1,0.7041043607716369,0.7455030853527727,Granted,High
Cyber Crime,"['Narcotics Act', 'Economic Offenses Act', 'IPC 302']",36,1,0.5897290360764658,0.5053320333358803,Rejected,Middle
Economic,"['Economic Offenses Act', 'IPC 420', 'Narcotics Act']",18,0,0.44991278108550536,0.6477090747902298,Granted,Low
Violent,"['IPC 302', 'IPC 379', 'IPC 307']",9,1,0.8583733797610624,0.5026398049755353,Granted,Middle
Economic,"['IPC 420', 'IPC 302', 'IPC 379']",29,1,0.956835667543063,0.49181132232245595,Granted,Low
Economic,['IPC 302'],14,0,0.4990361729040813,0.17178910947776682,Rejected,Low
Drug-related,"['IPC 307', 'IPC 420']",25,0,0.931535049155262,0.27871371514114895,Rejected,Middle
Cyber Crime,['Economic Offenses Act'],15,0,0.5833329099885175,0.1588526919439558,Rejected,Middle
Non-violent,['Narcotics Act'],6,1,0.5383841868964332,0.19566629562534243,Granted,High
Cyber Crime,"['Economic Offenses Act', 'IPC 420', 'Economic Offenses Act']",42,0,0.4544827329553567,0.9729773804203049,Granted,High
Cyber Crime,"['IPC 302', 'IPC 302', 'Cyber Laws']",29,1,0.20928776153011985,0.15311344577219843,Rejected,High
Economic,['IPC 379'],15,1,0.0037196608180591895,0.26927042430520765,Granted,High
Cyber Crime,"['IPC 379', 'Narcotics Act']",29,1,0.24150622685606127,0.590589657738585,Granted,High
Violent,"['IPC 379', 'Cyber Laws']",4,0,0.5097231716035652,0.6101785762366418,Granted,Middle
Economic,"['IPC 302', 'IPC 379']",18,0,0.37995995225975254,0.15397412974382907,Rejected,High
Violent,"['Cyber Laws', 'Economic Offenses Act']",44,1,0.4484852280026338,0.7937174257852123,Granted,Middle
Non-violent,"['IPC 307', 'Cyber Laws']",39,1,0.9806482195640496,0.785202867912825,Granted,High
Economic,"['IPC 379', 'IPC 420', 'IPC 379']",16,1,0.3502723706693276,0.2373177042038911,Rejected,Low
Non-violent,"['Narcotics Act', 'Cyber Laws', 'IPC 379']",11,0,0.4521829393601079,0.28866630267546045,Granted,High
Economic,"['Cyber Laws', 'IPC 302']",14,1,0.13351555135281956,0.937987865459497,Rejected,Low
Drug-related,"['IPC 379', 'Cyber Laws', 'IPC 379']",3,0,0.04795773243698764,0.8256714459794781,Granted,Middle
Cyber Crime,"['IPC 307', 'IPC 302']",42,1,0.7754095145924946,0.6977970330625238,Rejected,High
Drug-related,['Narcotics Act'],38,0,0.5706831750719786,0.08223322151060053,Rejected,Middle
Non-violent,"['IPC 379', 'IPC 302']",45,1,0.760704806043895,0.4182640809025757,Granted,High
Cyber Crime,"['IPC 302', 'IPC 420', 'IPC 420']",42,0,0.14986279888655163,0.559301872076827,Granted,Middle
Economic,['Cyber Laws'],18,0,0.5718287711826909,0.18741128798377693,Rejected,High
Cyber Crime,['IPC 302'],20,0,0.25364247434137555,0.4482265821082245,Granted,High
Violent,"['IPC 379', 'Narcotics Act']",25,0,0.22806181690001992,0.60102587748869,Rejected,Low
Cyber Crime,"['Narcotics Act', 'IPC 307']",38,0,0.011526014052985256,0.3273766801153992,Granted,Middle
Violent,"['IPC 379', 'IPC 420', 'Cyber Laws']",13,0,0.1303407235690719,0.7809448189504872,Granted,Middle
Cyber Crime,"['IPC 420', 'IPC 307']",4,1,0.30926811149969535,0.8404495816388055,Granted,Middle
Violent,"['Narcotics Act', 'Economic Offenses Act', 'IPC 420']",14,1,0.11687876059093905,0.32360946943407076,Granted,Middle
Non-violent,"['IPC 307', 'Economic Offenses Act']",33,1,0.9858584404109375,0.8386571544924571,Rejected,Middle
Drug-related,"['IPC 379', 'IPC 307']",28,1,0.30863264852395067,0.10357656610301502,Rejected,Low
Economic,['Narcotics Act'],37,0,0.13032394670232816,0.8377290986226563,Granted,High
Cyber Crime,"['Economic Offenses Act', 'Narcotics Act']",8,1,0.19908231282795774,0.1527504316676166,Granted,Low
Drug-related,"['Cyber Laws', 'IPC 420', 'IPC 420']",44,0,0.5877032283414765,0.08292715250972604,Granted,Middle
Economic,"['IPC 302', 'Economic Offenses Act', 'IPC 379']",34,0,0.06404352386478851,0.6417754044410112,Granted,Middle
Economic,"['Cyber Laws', 'IPC 307']",44,0,0.8624341301411569,0.4719373657552943,Granted,High
Violent,['IPC 302'],5,1,0.9614996792371473,0.9078906004128328,Rejected,Low
Non-violent,"['Cyber Laws', 'Narcotics Act']",5,0,0.24674742066738087,0.3631891960908492,Rejected,High
Non-violent,['Narcotics Act'],31,1,0.45009526859085935,0.2871522634376287,Granted,High
Drug-related,['IPC 307'],45,1,0.02213445102949707,0.5007349061441984,Rejected,Low
Non-violent,['IPC 307'],9,1,0.6407102247272215,0.4559461857686613,Rejected,High
Cyber Crime,"['IPC 379', 'Narcotics Act', 'Economic Offenses Act']",42,1,0.41392605805258886,0.34442804621718826,Granted,Low
Non-violent,"['IPC 379', 'IPC 420', 'Narcotics Act']",32,1,0.2700584661015557,0.6937412986983286,Rejected,Low
Drug-related,['IPC 420'],33,0,0.20683711061660848,0.7595618339139083,Rejected,Middle
Non-violent,"['IPC 307', 'Economic Offenses Act', 'IPC 302']",3,0,0.6540230776587604,0.8529839690301366,Rejected,High
Cyber Crime,['Narcotics Act'],30,1,0.41621703103231444,0.9728566047103429,Rejected,Middle
Violent,"['IPC 307', 'IPC 420', 'IPC 302']",12,0,0.17965928902991202,0.26665619213250447,Granted,High
Drug-related,['Economic Offenses Act'],29,1,0.689109081486824,0.7160934824899615,Rejected,High
Violent,"['Economic Offenses Act', 'Narcotics Act']",3,0,0.5650722830366937,0.39425823549574524,Rejected,Middle
Violent,"['IPC 307', 'IPC 302']",26,0,0.8586720549294962,0.6770819719511081,Rejected,Middle
Violent,"['IPC 307', 'Economic Offenses Act']",30,0,0.1174758988764929,0.47598169034922033,Granted,Middle
Economic,['IPC 302'],9,0,0.7856666019444561,0.9937731027679316,Rejected,Low
Economic,['Narcotics Act'],26,0,0.673516786817259,0.7289021357907499,Rejected,High
Violent,['Cyber Laws'],2,0,0.11501093682809782,0.9524913004343245,Rejected,Low
Drug-related,"['Narcotics Act', 'IPC 379', 'Economic Offenses Act']",3,0,0.6948207298717207,0.8349695494811857,Granted,High
Cyber Crime,"['IPC 302', 'Cyber Laws']",46,0,0.4415472888798304,0.9029010111633711,Granted,High
Cyber Crime,['IPC 307'],4,0,0.9449847855558431,0.8144191972146749,Granted,Low
Non-violent,"['IPC 302', 'IPC 420', 'Economic Offenses Act']",25,0,0.1416113506178993,0.4591591303759114,Granted,Low
Drug-related,"['Cyber Laws', 'IPC 302', 'Economic Offenses Act']",13,0,0.642833390815738,0.2517884533468844,Granted,High
Economic,"['IPC 302', 'Narcotics Act']",39,0,0.38198004546294595,0.3703201754505222,Rejected,Middle
Violent,"['Narcotics Act', 'Economic Offenses Act', 'Narcotics Act']",44,0,0.9568146705908778,0.020236232639950447,Granted,Middle
Non-violent,"['IPC 420', 'Economic Offenses Act']",35,1,0.32997489529027646,0.5239931674646672,Rejected,Middle
Cyber Crime,"['Narcotics Act', 'IPC 302', 'Economic Offenses Act']",23,0,0.9621859094918002,0.5050578002704087,Granted,Middle
Economic,['IPC 307'],9,0,0.9014858511007491,0.5252504648304882,Granted,High
Economic,['Cyber Laws'],2,0,0.27038323531065633,0.9740312249720638,Granted,Middle
Violent,"['Cyber Laws', 'Cyber Laws']",41,0,0.8035417768264277,0.9114540034548393,Rejected,Middle
Cyber Crime,"['IPC 302', 'Cyber Laws']",44,0,0.995604201803506,0.161712778330108,Rejected,Middle
Drug-related,['Cyber Laws'],31,0,0.25266300217128235,0.3688825215558892,Rejected,High
Economic,"['IPC 307', 'IPC 379', 'Cyber Laws']",44,1,0.43677716932331967,0.4239561794632619,Granted,Low
Violent,"['IPC 307', 'Economic Offenses Act']",47,1,0.5201807365667597,0.36053291785164776,Granted,Middle
Drug-related,"['IPC 420', 'IPC 307', 'IPC 302']",2,1,0.2949311358038643,0.7984959636039131,Granted,High
Cyber Crime,"['IPC 420', 'IPC 379']",32,0,0.01526483964602976,0.5240376698675869,Granted,High
Economic,"['Economic Offenses Act', 'Economic Offenses Act']",18,0,0.22012924419752666,0.572099816971625,Granted,Middle
Drug-related,"['Cyber Laws', 'Economic Offenses Act', 'IPC 379']",13,0,0.28193688434175845,0.8530135589879255,Granted,Low
